code,date,elect,gas,heat,watercool,waterhot
A15101802,202106,13379347,0,0,12031590,0
A15185704,202106,100089,0,0,0,0
A15101504,202106,791188,0,0,55557,0
A15101507,202106,30879,0,14927,0,2591
A15102202,202106,63183,0,0,4337,0
A15190705,202106,474858,0,0,29383,0
A15108003,202106,48035,0,0,6720,0
A15106001,202107,65407,0,0,3664,0
A15192201,202107,179816,0,0,9633,0
A15181602,202107,79490,0,0,4746,0
A15178203,202107,95255,0,0,6409,0
A15105302,202107,715631,0,30814,39495,16
A15178201,202107,731871,0,0,46369,0
A15180705,202107,1239054,0,0,69990,0
A15105301,202107,65298,0,0,4640,0
A15105005,202107,108673,0,0,0,0
A15105602,202107,140147,0,0,8058,0
A15105004,202107,249259,0,0,13273,0
A15192202,202107,196388,0,0,10495,0
A15105503,202107,391553,0,0,22882,0
A15105006,202107,121211,0,0,6986,0
A15105008,202107,144921,0,0,6792,0
A10026710,202107,89334,0,0,4278,0
A10025428,202107,68262,0,0,2206,0
A10025092,202107,412402,0,0,20664,0
