code,date,elect,gas,heat,watercool,waterhot
A12185304,202209,116492,0,0,8578,0
A12179004,202209,259803,0,0,7679,0
A12185303,202209,238354,0,3,12123,4296
A12179002,202209,90217,0,0,4505,0
A12181406,202209,366163,0,0,21112,4032
A12170401,202209,53697,0,0,2599,0
A12104007,202209,477456,0,0,21782,4176
A12181403,202209,170226,0,0,8612,0
A12187602,202209,111933,0,0,7324,0
A10028006,202209,188805,0,1,9099,2495
A12106001,202209,150479,0,0,6999,1647
A12105001,202209,97536,0,0,5493,0
A12181103,202209,392249,0,0,25987,5654
A12172401,202209,190082,0,0,10831,0
A12181102,202209,96965,0,0,7256,1679
A12109002,202209,175493,0,0,10864,0
A12109001,202209,252946,0,908,10727,2640
A10024347,202209,476283,0,0,24891,0
A12171201,202209,91144,0,0,5008,0
A12185602,202209,54852,0,0,4064,0
A12185606,202209,128871,0,0,6552,0
A12185603,202209,65902,0,0,4147,0
A10024974,202209,344488,0,2,15543,4415
A12112001,202209,72246,4,0,3735,0
A10027714,202209,261749,0,4,13206,2851
A12119007,202209,176331,0,0,0,0
A12188201,202209,62657,0,0,8440,0
A12177801,202209,96128,0,0,3541,0
A12119004,202209,123204,0,0,7838,0
A10025633,202209,98301,0,0,4220,0
A10024425,202209,131525,0,0,4220,0
A10028177,202209,147836,0,1,7408,1856
A12115001,202209,249683,0,546,9830,2140
A12184201,202209,99115,0,0,0,0
A10024891,202209,242739,0,0,6843,0
A10027902,202209,92375,0,0,2889,0
A12182101,202209,90568,0,0,6542,0
A12186901,202209,133514,0,0,9170,0
A12185001,202209,47329,0,0,2990,0
A12125001,202209,56399,0,0,0,649
A12185003,202209,351702,0,5489,0,4017
A12171101,202209,113448,0,0,5534,0
A12125202,202209,345353,0,74,16034,3047
A12187901,202209,68926,0,0,4042,0
A12187904,202209,124750,5215,0,0,1636
A12187905,202209,122119,0,0,8777,0
A12187902,202209,55563,0,0,8409,0
A12127007,202209,170080,0,0,11522,2227
A12127004,202209,153295,0,0,10855,2637
A12127005,202209,214023,0,0,14597,4226
A12127003,202209,153385,0,0,10540,2361
A12127001,202209,127939,0,1549,8544,1901
A12127006,202209,222565,0,0,14723,3590
A12127002,202209,146010,0,1167,9924,2403
A12179502,202209,98194,0,4,4051,933
A10027906,202210,278992,0,99,16611,4169
A10027090,202210,148841,0,0,7520,0
A12170601,202210,206928,0,0,10584,0
A12102008,202210,176273,0,0,13305,0
A12102005,202210,99810,0,0,7262,0
A12170602,202210,40754,0,0,2434,0
A12180401,202210,38912,0,0,2983,0
A12180506,202210,149534,0,0,10219,0
A10027748,202210,95249,0,0,5206,0
A10024408,202210,106126,0,0,4939,0
A10024626,202210,43730,0,0,2080,0
A12185304,202210,114730,0,0,8186,0
A12179005,202210,58270,0,0,3374,0
A12179004,202210,182243,0,0,7535,0
A12185303,202210,204913,0,6250,9881,4231
A12179002,202210,71591,0,0,4515,0
A12104007,202210,413466,0,0,24556,4710
A12181403,202210,134711,0,0,8155,0
A12187602,202210,115656,0,0,7951,0
A10028006,202210,165923,0,51,9350,3015
A12106001,202210,138099,0,3682,6871,1980
A12105001,202210,81930,0,0,5627,0
A12181103,202210,348820,0,236,26510,6965
A12172401,202210,177620,0,0,9628,0
A12109001,202210,178850,0,11183,11225,3264
A12185602,202210,42831,0,0,3348,0
A12185606,202210,122189,0,0,6943,0
A12111001,202210,58802,0,0,3126,0
A12185603,202210,53211,0,0,3859,0
A10024974,202210,311826,0,69,15958,5452
A12112001,202210,63729,6,0,3546,0
A12119007,202210,166823,0,0,0,0
A12188201,202210,55758,0,0,0,0
A12188205,202210,153961,0,0,10455,0
A12188202,202210,60021,0,0,4398,0
A12119006,202210,174002,0,0,11467,0
A12119004,202210,116060,0,0,7419,0
A10025633,202210,85910,0,0,3964,0
A10028177,202210,120653,0,33,7618,2230
A12184201,202210,65987,0,0,5733,0
A10024891,202210,201817,0,0,7275,0
A10027902,202210,80932,0,0,2931,0
A10027301,202210,72451,0,0,2650,0
A12182401,202210,69449,0,0,0,0
A10026053,202210,122629,0,0,6339,0
