code,date,elect,gas,heat,watercool,waterhot
A13201002,202207,62733,0,0,3825,0
A13280104,202207,,,,,
A10027136,202207,,,,,
A10026714,202207,,,,,
A13203302,202208,166062,0,0,7748,0
A13203303,202208,267448,0,0,14021,0
A13295201,202208,,,,,
A13286107,202208,239134,0,0,14647,0
A13287801,202208,128505,0,0,5700,0
A13286203,202208,76128,0,0,0,0
A13286109,202208,321158,0,0,0,0
A13203403,202208,152388,5057,0,7068,0
A13286110,202208,,,,,
A13287503,202208,181152,7133,0,0,0
A13203202,202208,,,,,
A13286304,202208,475171,0,0,24587,0
A13203408,202208,232789,0,0,0,0
A13286904,202208,,,,,
A13203002,202208,113047,0,0,5045,0
A13203102,202208,,,,,
A13286105,202208,,,,,
A13203001,202208,,,,,
A13203401,202208,,,,,
A13286002,202208,,,,,
A10026175,202208,,,,,
A10024827,202208,,,,,
A10023732,202208,15086,0,0,0,0
A13285404,202208,114012,0,0,0,0
A13202306,202208,118325,0,0,0,0
A13282510,202208,216362,0,0,11404,0
A13272101,202208,,,,,
A13276416,202208,,,,,
A13202302,202208,,,,,
A13285406,202208,,,,,
A13283405,202208,,,,,
A13202308,202208,154683,0,0,0,0
A13276414,202208,,,,,
A13202102,202208,107748,0,0,4758,0
A13276415,202208,,,,,
A13285507,202208,125492,0,0,0,0
A13202103,202208,,,,,
A13202002,202208,563915,0,0,55952,0
A13285401,202208,74109,0,0,3565,0
A13202304,202208,,,,,
A13272102,202208,121638,0,0,5392,0
A13283611,202208,,,,,
A13202312,202208,,,,,
A13285305,202208,,,,,
A13285601,202208,53165,0,0,5564,0
A10024822,202208,,,,,
A10024463,202208,,,,,
A13204506,202208,,,,,
A13204502,202208,,,,,
A13204501,202208,,,,,
A13204505,202208,,,,,
A13290404,202208,128867,0,0,6902,0
A13204503,202208,,,,,
A13204402,202208,,,,,
A13204510,202208,869309,0,0,44049,0
A13292002,202208,73841,0,0,4035,0
A13204409,202208,,,,,
A13204508,202208,,,,,
A13204408,202208,402188,0,0,0,2767
A13272201,202208,,,,,
A13204507,202208,,,,,
A13204302,202208,,,,,
A13204001,202208,73047,0,0,0,0
A13204406,202208,,,,,
A13204105,202208,,,,,
A13290105,202208,236336,0,0,0,1956
A13290003,202208,,,,,
A13290809,202208,,,,,
A13204204,202208,,,,,
A13204002,202208,196986,0,0,9755,0
A13290107,202208,592159,0,0,0,5571
A13292701,202208,,,,,
A13204201,202208,72116,0,0,0,0
A13204103,202208,,,,,
A13204104,202208,,,,,
